"","BEGIN_IMAGE_NUM","CMTE_NM","CMTE_ID","RECEIPT_DT","lobbyist_registrant_pac"
"251",12950438033,"ALLIANCE FOR QUALITY NURSING HOME CARE INC. POLITICAL ACTION COMMITTEE (AQNHC PAC)","C00432336","03-FEB-12","Y"
"252",29933399879,"ALLIANCE FOR QUALITY NURSING HOME CARE INC. POLITICAL ACTION COMMITTEE (AQNHC PAC)","C00432336","27-MAR-09","Y"
"253",10930866267,"ALLIANCE FOR RETIRED AMERICANS POLITICAL ACTION FUND","C00436188","02-JUL-10","Y"
"254",29933397406,"ALLIANCE FOR RETIRED AMERICANS POLITICAL ACTION FUND","C00436188","26-MAR-09","Y"
"255",29992103868,"ALLIANCE FOR RETIRED AMERICANS POLITICAL ACTION FUND","C00436188","15-MAY-09","Y"
"256",10931354600,"ALLIANCE PAC","C00435230","30-SEP-10","Y"
"257",11931525508,"ALLIANCE PAC","C00435230","25-MAY-11","Y"
"258",13962191886,"ALLIANCE PAC","C00435230","10-MAY-13","Y"
"259",29991789137,"ALLIANCE PAC","C00435230","24-MAR-09","Y"
"260",10930203881,"ALLIANCE PAC","C00435230","29-JAN-10","Y"
"261",29933398559,"ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM","C00132092","26-MAR-09","Y"
"262",29933608758,"ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM","C00132092","28-APR-09","Y"
"263",29992163342,"ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM","C00132092","27-MAY-09",""
"264",10931275380,"ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM","C00132092","16-SEP-10","Y"
"265",10991229458,"ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM","C00132092","29-SEP-10","Y"
"266",13941317653,"ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM","C00132092","05-AUG-13","Y"
"267",201706019055168352,"ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM","C00132092","01-JUN-17","Y"
"268",29934212676,"ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM","C00132092","06-JUL-09","Y"
"269",15951234082,"ALLSTATE INSURANCE COMPANY PAC","C00040253","01-MAY-15","Y"
"270",201609129030779008,"ALLSTATE INSURANCE COMPANY PAC","C00040253","12-SEP-16","Y"
"271",12970521659,"ALLSTATE INSURANCE COMPANY PAC","C00040253","23-FEB-12","Y"
"272",11930627365,"ALLSTATE INSURANCE COMPANY PAC","C00040253","08-APR-11","Y"
"273",11990230043,"ALLSTATE INSURANCE COMPANY PAC","C00040253","18-FEB-11","Y"
"274",29991793271,"ALLSTATE INSURANCE COMPANY PAC","C00040253","26-MAR-09","Y"
"275",10990729231,"ALLSTREAMPAC OF ALLSTREAM BUSINESS US INC.","C00428094","04-JUN-10","Y"
"276",14941222530,"ALLSTREAMPAC OF ALLSTREAM BUSINESS US INC.","C00428094","19-MAY-14","Y"
"277",201706209063587776,"ALLSTREAMPAC OF ALLSTREAM BUSINESS US INC.","C00428094","20-JUN-17",""
"278",29933399211,"ALLSTREAMPAC OF ALLSTREAM BUSINESS US INC.","C00428094","27-MAR-09","Y"
"279",29991791309,"ALLTEL CORPORATION POLITICAL ACTION COMMITTEE (APAC)","C00216556","25-MAR-09","Y"
"280",29933566983,"ALLTEL CORPORATION POLITICAL ACTION COMMITTEE (APAC)","C00216556","17-APR-09","Y"
"281",15951486026,"ALLY FINANCIAL INC. ADVOCACY POLITICAL ACTION COMMITTEE","C00579540","17-JUN-15","Y"
"282",201707129066590976,"ALLY FINANCIAL INC. ADVOCACY POLITICAL ACTION COMMITTEE","C00579540","12-JUL-17","Y"
"283",14978209408,"ALMOST FAMILY INC PAC (AFAM PAC)","C00460253","14-OCT-14","Y"
"284",13964893653,"ALMOST FAMILY INC PAC (AFAM PAC)","C00460253","16-DEC-13","Y"
"285",29030061214,"ALMOST FAMILY INC PAC (AFAM PAC)","C00460253","31-MAR-09",""
"286",29030090386,"ALMOST FAMILY INC PAC (AFAM PAC)","C00460253","13-MAY-09",""
"287",11932492925,"ALMOST FAMILY INC PAC (AFAM PAC)","C00460253","22-SEP-11",""
"288",11972726959,"ALPHA NATURAL RESOURCES INC. POLITICAL ACTION COMMITTEE","C00348524","14-DEC-11","Y"
"289",12971837071,"ALPHA NATURAL RESOURCES INC. POLITICAL ACTION COMMITTEE","C00348524","01-AUG-12","Y"
"290",11931590460,"ALPHA NATURAL RESOURCES INC. POLITICAL ACTION COMMITTEE","C00348524","06-JUN-11","Y"
"291",11990236523,"ALPHA NATURAL RESOURCES INC. POLITICAL ACTION COMMITTEE","C00348524","25-FEB-11","Y"
"292",10931767847,"ALPHA NATURAL RESOURCES INC. POLITICAL ACTION COMMITTEE","C00348524","27-OCT-10","Y"
"293",10931820654,"ALPHA NATURAL RESOURCES INC. POLITICAL ACTION COMMITTEE","C00348524","21-NOV-10","Y"
"294",10931195659,"ALPHA NATURAL RESOURCES INC. POLITICAL ACTION COMMITTEE","C00348524","26-AUG-10",""
"295",29934447702,"ALPHA NATURAL RESOURCES INC. POLITICAL ACTION COMMITTEE","C00348524","14-AUG-09",""
"296",29992569979,"ALPHA NATURAL RESOURCES INC. POLITICAL ACTION COMMITTEE","C00348524","05-AUG-09",""
"297",29933493721,"ALPHA NATURAL RESOURCES INC. POLITICAL ACTION COMMITTEE","C00348524","14-APR-09",""
"298",201601269004610400,"ALPHA NATURAL RESOURCES INC. POLITICAL ACTION COMMITTEE","C00348524","26-JAN-16","Y"
"299",15950875360,"ALPHA NATURAL RESOURCES INC. POLITICAL ACTION COMMITTEE","C00348524","18-MAR-15","Y"
"300",14960481833,"ALPHA NATURAL RESOURCES INC. POLITICAL ACTION COMMITTEE","C00348524","26-FEB-14","Y"
"301",13942281433,"ALPHA NATURAL RESOURCES INC. POLITICAL ACTION COMMITTEE","C00348524","12-NOV-13","Y"
"302",11972271394,"ALPHA NATURAL RESOURCES INC. POLITICAL ACTION COMMITTEE","C00348524","22-NOV-11","Y"
"303",10931519702,"ALSTOM PAC INC POLITICAL ACTION COMMITTEE","C00422832","15-OCT-10","Y"
"304",10930959785,"ALSTOM PAC INC POLITICAL ACTION COMMITTEE","C00422832","15-JUL-10","Y"
"305",10931248488,"ALSTOM PAC INC POLITICAL ACTION COMMITTEE","C00422832","13-SEP-10","Y"
"306",29992090601,"ALSTOM PAC INC POLITICAL ACTION COMMITTEE","C00422832","12-MAY-09","Y"
"307",29030060827,"ALSTOM PAC INC POLITICAL ACTION COMMITTEE","C00422832","27-MAR-09","Y"
"308",201604229015039136,"ALSTON & BIRD PAC","C00395723","22-APR-16","Y"
"309",11971734786,"ALSTON & BIRD PAC","C00395723","20-OCT-11","Y"
"310",29992552440,"ALSTON & BIRD PAC","C00395723","30-JUL-09","Y"
"311",29933401174,"ALSTON & BIRD PAC","C00395723","29-MAR-09","Y"
"312",29991791519,"ALTICE USA PAC","C00197863","25-MAR-09","Y"
"313",201606299020104064,"ALTICE USA PAC","C00197863","29-JUN-16","Y"
"314",201607079020375776,"ALTICE USA PAC","C00197863","07-JUL-16","Y"
"315",201803289097931072,"ALTICE USA PAC","C00197863","28-MAR-18","Y"
"316",201803299097932896,"ALTICOR POLITICAL ACTION COMMITTEE ALTIPAC","C00034884","29-MAR-18","Y"
"317",29933724769,"ALTICOR POLITICAL ACTION COMMITTEE ALTIPAC","C00034884","08-MAY-09","Y"
"318",29933756663,"ALTRIA GROUP INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)","C00089136","15-MAY-09","Y"
"319",10991818160,"ALTRIA GROUP INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)","C00089136","05-NOV-10","Y"
"320",11972343624,"ALTRIA GROUP INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)","C00089136","22-NOV-11","Y"
"321",12970790564,"ALTRIA GROUP INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)","C00089136","22-MAR-12","Y"
"322",13964508615,"ALTRIA GROUP INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)","C00089136","13-AUG-13","Y"
"323",14960003847,"ALTRIA GROUP INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)","C00089136","06-JAN-14","Y"
"324",29991778587,"ALTRIA GROUP INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)","C00089136","20-MAR-09","Y"
"325",14031341349,"ALUMINUM ASSOCIATION POLITICAL ACTION COMMITTEE ALUMINUM PAC","C00570606","24-NOV-14","Y"
"326",15031363497,"ALUMINUM ASSOCIATION POLITICAL ACTION COMMITTEE ALUMINUM PAC","C00570606","05-JAN-15",""
"327",14952616388,"AM GENERAL SALES CORPORATION PAC","C00282210","25-NOV-14","Y"
"328",14952838688,"AM GENERAL SALES CORPORATION PAC","C00282210","04-DEC-14","Y"
"329",15950833849,"AM GENERAL SALES CORPORATION PAC","C00282210","27-FEB-15","Y"
"330",14940335075,"AM GENERAL SALES CORPORATION PAC","C00282210","13-FEB-14","Y"
"331",201708179070394112,"AMALGAMATED TRANSIT UNION - COPE","C00032995","17-AUG-17","Y"
"332",10991806512,"AMALGAMATED TRANSIT UNION - COPE","C00032995","01-NOV-10",""
"333",11952761975,"AMALGAMATED TRANSIT UNION - COPE","C00032995","01-NOV-11","Y"
"334",12952620404,"AMALGAMATED TRANSIT UNION - COPE","C00032995","07-AUG-12","Y"
"335",13961803778,"AMALGAMATED TRANSIT UNION - COPE","C00032995","19-APR-13","Y"
"336",201511029003260832,"AMALGAMATED TRANSIT UNION - COPE","C00032995","02-NOV-15","Y"
"337",201609149030813024,"AMALGAMATED TRANSIT UNION - COPE","C00032995","14-SEP-16","Y"
"338",15970003219,"AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","C00360354","07-JAN-15","Y"
"339",29991729566,"AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","C00360354","11-MAR-09","Y"
"340",29934342585,"AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","C00360354","22-JUL-09","Y"
"341",10991123586,"AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","C00360354","30-AUG-10","Y"
"342",12970374163,"AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","C00360354","10-FEB-12","Y"
"343",12950509654,"AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","C00360354","14-FEB-12","Y"
"344",13964496209,"AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","C00360354","05-AUG-13","Y"
"345",14940031868,"AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","C00360354","14-JAN-14","Y"
"346",14940006559,"AMAZON CORPORATE LLC SEPARATE SEGREGATED FUND (AMAZON PAC)","C00360354","07-JAN-14","Y"
"347",13941674576,"AMBULATORY SURGERY CENTER ASSOCIATION PAC (ASCAPAC)","C00424788","01-OCT-13","Y"
"348",12950504703,"AMBULATORY SURGERY CENTER ASSOCIATION PAC (ASCAPAC)","C00424788","10-FEB-12",""
"349",29030062379,"AMBULATORY SURGERY CENTER ASSOCIATION PAC (ASCAPAC)","C00424788","27-MAR-09","Y"
"350",10030272770,"AMBULATORY SURGERY CENTER ASSOCIATION PAC (ASCAPAC)","C00424788","23-MAR-10",""
"351",29030201888,"AMBULATORY SURGERY CENTER ASSOCIATION PAC (ASCAPAC)","C00424788","16-DEC-09",""
"352",10030270190,"AMBULATORY SURGERY CENTER ASSOCIATION PAC (ASCAPAC)","C00424788","15-MAR-10",""
"353",15950833876,"AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","C00206136","27-FEB-15","Y"
"354",14960864963,"AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","C00206136","24-APR-14","Y"
"355",10990339118,"AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","C00206136","26-FEB-10","Y"
"356",201512189004378944,"AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","C00206136","18-DEC-15","Y"
"357",29991868621,"AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","C00206136","27-MAR-09","Y"
"358",201603179009772800,"AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","C00206136","17-MAR-16","Y"
"359",201602089008450208,"AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","C00206136","08-FEB-16","Y"
"360",10990354102,"AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","C00206136","09-MAR-10","Y"
"361",14031232739,"AMERICA STILL WORKS (SUPER-PAC)","C00562686","05-MAY-14","Y"
"362",201512089004152544,"AMERICA'S AIRPORTS NATIONAL COMMITTEE","C00594408","08-DEC-15","Y"
"363",201512089004152544,"AMERICA'S ARCHITECTS NATIONAL COMMITTEE","C00594374","08-DEC-15","Y"
"364",201512089004152512,"AMERICA'S BANKERS NATIONAL COMMITTEE","C00594325","08-DEC-15","Y"
"365",201512089004152544,"AMERICA'S CIVIL ENGINEERS NATIONAL COMMITTEE","C00594382","08-DEC-15","Y"
"366",201512089004152576,"AMERICA'S ECONOMISTS NATIONAL COMMITTEE","C00594424","08-DEC-15","Y"
"367",201601060300036704,"AMERICA'S ESSENTIAL HOSPITALS POLITICAL ACTION COMMITTEE (ESSENTIAL HOSPITALS PAC)","C00602805","05-JAN-16",""
"368",201712219090329344,"AMERICA'S ESSENTIAL HOSPITALS POLITICAL ACTION COMMITTEE (ESSENTIAL HOSPITALS PAC)","C00602805","21-DEC-17","Y"
"369",201512089004152512,"AMERICA'S HEDGE FUND MANAGERS NATIONAL COMMITTEE","C00594333","08-DEC-15","Y"
"370",201512089004152512,"AMERICA'S INDUSTRIALISTS NATIONAL COMMITTEE","C00594317","08-DEC-15","Y"
"371",201512089004152512,"AMERICA'S INTELLECTUAL ELITES NATIONAL COMMITTEE","C00594309","08-DEC-15","Y"
"372",201512089004152544,"AMERICA'S LAWYERS NATIONAL COMMITTEE","C00594366","08-DEC-15","Y"
"373",201512089004152544,"AMERICA'S LOBBYISTS NATIONAL COMMITTEE","C00594390","08-DEC-15","Y"
"374",201512089004152512,"AMERICA'S MEDICAL DOCTORS NATIONAL COMMITTEE","C00594358","08-DEC-15","Y"
"375",201512089004152512,"AMERICA'S MOVIE STARS NATIONAL COMMITTEE","C00594291","08-DEC-15","Y"
"376",201512089004152416,"AMERICA'S MULTI MILLIONAIRES NATIONAL COMMITTEE","C00594267","08-DEC-15","Y"
"377",201512089004152576,"AMERICA'S MUSIC STARS NATIONAL COMMITTEE","C00594275","08-DEC-15","Y"
"378",201512089004152736,"AMERICA'S MUSIC STARS NATIONAL COMMITTEE","C00594275","08-DEC-15","Y"
"379",201512089004152416,"AMERICA'S MUSIC STARS NATIONAL COMMITTEE","C00594275","08-DEC-15","Y"
"380",201512089004152544,"AMERICA'S NURSES NATIONAL COMMITTEE","C00594416","08-DEC-15","Y"
"381",29030084587,"AMERICA'S PHYSICIAN GROUPS PAC","C00461756","08-MAY-09","Y"
"382",29030190937,"AMERICA'S PHYSICIAN GROUPS PAC","C00461756","12-NOV-09",""
"383",29030114536,"AMERICA'S PHYSICIAN GROUPS PAC","C00461756","14-JUL-09",""
"384",201511209003538176,"AMERICA'S PHYSICIAN GROUPS PAC","C00461756","20-NOV-15","Y"
"385",201803129096534688,"AMERICA'S PHYSICIAN GROUPS PAC","C00461756","12-MAR-18","Y"
"386",201804129107987168,"AMERICA'S PHYSICIAN GROUPS PAC","C00461756","12-APR-18","Y"
"387",201512089004152576,"AMERICA'S POLITICAL SCIENTISTS NATIONAL COMMITTEE","C00594432","08-DEC-15","Y"
"388",201512089004152576,"AMERICA'S SCHOOL TEACHERS NATIONAL COMMITTEE","C00594457","08-DEC-15","Y"
"389",201512089004152576,"AMERICA'S SEAPORTS NATIONAL COMMITTEE","C00594440","08-DEC-15","Y"
"390",201512089004152512,"AMERICA'S SPORT PLAYERS NATIONAL COMMITTEE","C00594283","08-DEC-15","Y"
"391",201512089004152512,"AMERICA'S UNIVERSITY PROFESSORS NATIONAL COMMITTEE","C00594341","08-DEC-15","Y"
"392",12961353612,"AMERICAN ACADEMY OF AUDIOLOGY INC. PAC","C00342972","05-DEC-12","Y"
"393",29991795795,"AMERICAN ACADEMY OF AUDIOLOGY INC. PAC","C00342972","27-MAR-09","Y"
"394",13964875500,"AMERICAN ACADEMY OF AUDIOLOGY INC. PAC","C00342972","11-DEC-13","Y"
"395",14978189908,"AMERICAN ACADEMY OF AUDIOLOGY INC. PAC","C00342972","14-OCT-14","Y"
"396",14970782895,"AMERICAN ACADEMY OF AUDIOLOGY INC. PAC","C00342972","16-SEP-14","Y"
"397",14961588558,"AMERICAN ACADEMY OF AUDIOLOGY INC. PAC","C00342972","15-JUL-14","Y"
"398",29933397471,"AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","C00359539","26-MAR-09","Y"
"399",29992464841,"AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","C00359539","16-JUL-09","Y"
"400",29935560267,"AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","C00359539","16-DEC-09","Y"
"401",12971400406,"AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","C00359539","12-JUL-12","Y"
"402",13941282170,"AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION POLITICAL ACTION COMMITTEE (SKINPAC)","C00359539","30-JUL-13","Y"
"403",12952914038,"AMERICAN ACADEMY OF FAMILY PHYSICIANS POLITICAL ACTION COMMITTEE","C00411553","14-SEP-12","Y"
"404",29933365562,"AMERICAN ACADEMY OF FAMILY PHYSICIANS POLITICAL ACTION COMMITTEE","C00411553","19-MAR-09","Y"
"405",13941450576,"AMERICAN ACADEMY OF FAMILY PHYSICIANS POLITICAL ACTION COMMITTEE","C00411553","15-AUG-13","Y"
"406",201707189066765184,"AMERICAN ACADEMY OF FAMILY PHYSICIANS POLITICAL ACTION COMMITTEE","C00411553","18-JUL-17","Y"
"407",201711139086626272,"AMERICAN ACADEMY OF FAMILY PHYSICIANS POLITICAL ACTION COMMITTEE","C00411553","13-NOV-17","Y"
"408",29991795720,"AMERICAN ACADEMY OF NEUROLOGY BRAINPAC","C00435933","27-MAR-09","Y"
"409",12951659950,"AMERICAN ACADEMY OF NEUROLOGY BRAINPAC","C00435933","10-MAY-12","Y"
"410",10030490642,"AMERICAN ACADEMY OF NEUROLOGY BRAINPAC","C00435933","02-NOV-10",""
"411",201510079002819744,"AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC)","C00196246","07-OCT-15","Y"
"412",15950628142,"AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC)","C00196246","19-FEB-15","Y"
"413",10930096440,"AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC)","C00196246","22-JAN-10","Y"
"414",29991763726,"AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC)","C00196246","18-MAR-09","Y"
"415",201609229032101600,"AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC)","C00196246","22-SEP-16","Y"
"416",201512189004378944,"AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC)","C00196246","18-DEC-15","Y"
"417",10990710710,"AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY ENT PAC","C00306449","24-MAY-10","Y"
"418",15950886130,"AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY ENT PAC","C00306449","20-MAR-15","Y"
"419",29991742445,"AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY ENT PAC","C00306449","12-MAR-09","Y"
"420",11931364614,"AMERICAN ACADEMY OF PHYSICIAN ASSISTANTS POLITICAL ACTION COMMITTEE (PA PAC)","C00122499","16-MAY-11",""
"421",11930639707,"AMERICAN ACADEMY OF PHYSICIAN ASSISTANTS POLITICAL ACTION COMMITTEE (PA PAC)","C00122499","12-APR-11",""
"422",29992056800,"AMERICAN ACADEMY OF PHYSICIAN ASSISTANTS POLITICAL ACTION COMMITTEE (PA PAC)","C00122499","29-APR-09","Y"
"423",12970875789,"AMERICAN ACADEMY OF PHYSICIAN ASSISTANTS POLITICAL ACTION COMMITTEE (PA PAC)","C00122499","11-APR-12",""
"424",29933346610,"AMERICAN AIDS POLITICAL ACTION COMMITTEE","C00283101","11-MAR-09","Y"
"425",13943041659,"AMERICAN AIRLINES INC. POLITICAL ACTION COMMITTEE (AAPAC)","C00107300","05-DEC-13","Y"
"426",201607149020456512,"AMERICAN AIRLINES INC. POLITICAL ACTION COMMITTEE (AAPAC)","C00107300","14-JUL-16","Y"
"427",29933395983,"AMERICAN AMBULANCE ASSOCIATION FEDERAL PAC (AKA AMBU-PAC)","C00168070","24-MAR-09","Y"
"428",29991976236,"AMERICAN AMBULANCE ASSOCIATION FEDERAL PAC (AKA AMBU-PAC)","C00168070","17-APR-09","Y"
"429",29992154665,"AMERICAN AMBULANCE ASSOCIATION FEDERAL PAC (AKA AMBU-PAC)","C00168070","22-MAY-09","Y"
"430",29934688482,"AMERICAN AMBULANCE ASSOCIATION FEDERAL PAC (AKA AMBU-PAC)","C00168070","24-SEP-09","Y"
"431",201707259069806144,"AMERICAN AMBULANCE ASSOCIATION FEDERAL PAC (AKA AMBU-PAC)","C00168070","25-JUL-17","Y"
"432",201801239090520352,"AMERICAN AMBULANCE ASSOCIATION FEDERAL PAC (AKA AMBU-PAC)","C00168070","23-JAN-18","Y"
"433",201608029022165824,"AMERICAN APPAREL & FOOTWEAR ASSOCIATION PAC","C00338442","02-AUG-16","Y"
"434",10030250033,"AMERICAN APPAREL & FOOTWEAR ASSOCIATION PAC","C00338442","12-FEB-10","Y"
"435",13940495194,"AMERICAN APPAREL & FOOTWEAR ASSOCIATION PAC","C00338442","20-MAR-13","Y"
"436",201604129012294432,"AMERICAN APPAREL & FOOTWEAR ASSOCIATION PAC","C00338442","12-APR-16","Y"
"437",15970657464,"AMERICAN APPAREL & FOOTWEAR ASSOCIATION PAC","C00338442","20-APR-15","Y"
"438",13964632643,"AMERICAN ASSN. FOR MARRIAGE & FAMILY THERAPY COMM. ADVNCMNT OF MARITAL & FAMILY THERAPY","C00198259","23-SEP-13","Y"
"439",29933562709,"AMERICAN ASSN. FOR MARRIAGE & FAMILY THERAPY COMM. ADVNCMNT OF MARITAL & FAMILY THERAPY","C00198259","16-APR-09","Y"
"440",201507299000441280,"AMERICAN ASSOCIATION FOR HOMECARE POLITICAL ACTION COMMITTEE (AAHOMECARE PAC)","C00357129","29-JUL-15","Y"
"441",201612089037764992,"AMERICAN ASSOCIATION FOR HOMECARE POLITICAL ACTION COMMITTEE (AAHOMECARE PAC)","C00357129","08-DEC-16","Y"
"442",29991768169,"AMERICAN ASSOCIATION FOR HOMECARE POLITICAL ACTION COMMITTEE (AAHOMECARE PAC)","C00357129","19-MAR-09","Y"
"443",29933399233,"AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC)","C00024521","27-MAR-09","Y"
"444",29934417114,"AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC)","C00024521","04-AUG-09","Y"
"445",14940536221,"AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC)","C00024521","26-FEB-14","Y"
"446",201801049090367008,"AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC)","C00024521","04-JAN-18","Y"
"447",29993353314,"AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES","C00176727","18-NOV-09",""
"448",13941844967,"AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES","C00176727","17-OCT-13","Y"
"449",29935478775,"AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES","C00176727","18-NOV-09",""
"450",29933502217,"AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES","C00176727","15-APR-09","Y"
"451",201708249071118176,"AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES","C00176727","24-AUG-17","Y"
"452",29935521018,"AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES","C00176727","24-NOV-09","Y"
"453",14960573502,"AMERICAN ASSOCIATION OF CLINICAL UROLOGISTS PAC (UROPAC)","C00273003","02-APR-14","Y"
"454",14940003246,"AMERICAN ASSOCIATION OF CLINICAL UROLOGISTS PAC (UROPAC)","C00273003","03-JAN-14","Y"
"455",201601149004501856,"AMERICAN ASSOCIATION OF CLINICAL UROLOGISTS PAC (UROPAC)","C00273003","14-JAN-16",""
"456",13940611253,"AMERICAN ASSOCIATION OF CLINICAL UROLOGISTS PAC (UROPAC)","C00273003","23-APR-13","Y"
"457",29992103926,"AMERICAN ASSOCIATION OF CLINICAL UROLOGISTS PAC (UROPAC)","C00273003","15-MAY-09",""
"458",201703299051896768,"AMERICAN ASSOCIATION OF CROP INSURERS PAC","C00172833","29-MAR-17","Y"
"459",29933395715,"AMERICAN ASSOCIATION OF CROP INSURERS PAC","C00172833","24-MAR-09","Y"
"460",29933498589,"AMERICAN ASSOCIATION OF CROP INSURERS PAC","C00172833","15-APR-09","Y"
"461",201803139096539776,"AMERICAN ASSOCIATION OF CROP INSURERS PAC","C00172833","13-MAR-18","Y"
"462",201607069020344032,"AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS POLITICAL ACTION COMMITTEE (NEUROSURGERYPAC)","C00413955","06-JUL-16",""
"463",201802169094574496,"AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS POLITICAL ACTION COMMITTEE (NEUROSURGERYPAC)","C00413955","16-FEB-18",""
"464",14941122364,"AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS POLITICAL ACTION COMMITTEE (NEUROSURGERYPAC)","C00413955","22-APR-14",""
"465",14940757041,"AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS POLITICAL ACTION COMMITTEE (NEUROSURGERYPAC)","C00413955","18-APR-14",""
"466",12971380617,"AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS POLITICAL ACTION COMMITTEE (NEUROSURGERYPAC)","C00413955","02-JUL-12",""
"467",12951355647,"AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS POLITICAL ACTION COMMITTEE (NEUROSURGERYPAC)","C00413955","06-APR-12",""
"468",10931347046,"AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS POLITICAL ACTION COMMITTEE (NEUROSURGERYPAC)","C00413955","24-SEP-10",""
