"","FILER_ID","FILER_NAME","FILER_.ADDRESS","FILER_.CITY","FILER_.STATE","FILER_.ZIP","AMENDMENT_IND","BEG_CVG_DT","END_CVG_DT","PUBLIC_DISTRIBUTION_DT","TOTAL_DONATIONS_THIS_STMT","TOTAL_DISBURSEMENTS_THIS_STMT","BEGIN_IMAGE_NUM","END_IMAGE_NUM","RECEIPT_DT"
"1298","C30000269","CLUB FOR GROWTH.NET","2001 L STREET NW STE 699","WASHINGTON","DC",20036,"N","27-DEC-07","09-JAN-08","09-JAN-08",332000,203400,28039583821,28039583833,"10-JAN-08                                                                                                                                                  "
"1299","C30000780","AMERICAN RIGHT TO LIFE ACTION","1535 GRANT STREET #303","DENVER","CO",80203,"N","09-JAN-08","12-JAN-08","12-JAN-08",12900,11635,28039583814,28039583819,"10-JAN-08                                                                                                                                                "
"1300","C30000772","ALLIANCE FOR A NEW AMERICA","PO BOX 174","ALEXANDRIA","VA",22313,"N","28-DEC-07","08-JAN-08","26-DEC-07",10000,8817,28039583425,28039583431,"09-JAN-08                                                                                                                                                            "
"1301","C30000798","AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO","1625 L STREET NW","WASHINGTON","DC",20036,"N","27-DEC-07","03-JAN-08","27-DEC-07",0,75855,27039580537,27039580542,"28-DEC-07                                                                                                                "
"1302","C30000806","ONE CAMPAIGN; THE","1400 EYE STREET NW","WASHINGTON","DC",20005,"N","15-DEC-07","31-DEC-07","15-DEC-07",0,2025000,27039580113,27039580118,"28-DEC-07                                                                                                                                                              "
"1303","C30000772","ALLIANCE FOR A NEW AMERICA","PO BOX 174","ALEXANDRIA","VA",22313,"N","06-AUG-07","27-DEC-07","26-DEC-07",1661121,1659598,27039580125,27039580135,"27-DEC-07                                                                                                                                                       "
"1304","C30000798","AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO","1625 L STREET NW","WASHINGTON","DC",20036,"N","26-DEC-07","01-JAN-08","26-DEC-07",0,84406,27039580083,27039580088,"27-DEC-07                                                                                                                "
"1305","C30000269","CLUB FOR GROWTH.NET","2001 L ST NW STE 699","WASHINGTON","DC",20036,"N","18-DEC-07","26-DEC-07","26-DEC-07",304500,189396,27039574715,27039574723,"26-DEC-07                                                                                                                                                      "
"1306","C30000798","AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO","1625 L STREET NW","WASHINGTON","DC",20036,"N","18-DEC-07","20-DEC-07","20-DEC-07",0,156333,27039574725,27039574730,"26-DEC-07                                                                                                               "
"1307","C30000780","AMERICAN RIGHT TO LIFE ACTION","1535 GRANT STREET #303","DENVER","CO",80203,"N","17-DEC-07","18-DEC-07","19-DEC-07",11832,11832,27039574318,27039574323,"21-DEC-07                                                                                                                                                "
"1308","C30000269","CLUB FOR GROWTH.NET","2001 L ST NW STE 699","WASHINGTON","DC",20036,"A","03-NOV-06","10-DEC-07","10-DEC-07",375000,161684,27039573752,27039573757,"18-DEC-07                                                                                                                                                      "
"1309","C30000772","ALLIANCE FOR A NEW AMERICA","PO BOX 174","ALEXANDRIA","VA",22313,"N","16-DEC-07","18-DEC-07","15-DEC-07",50000,170801,27039573657,27039573663,"18-DEC-07                                                                                                                                                          "
"1310","C30000269","CLUB FOR GROWTH.NET","2001 L ST NW STE 699","WASHINGTON","DC",20036,"N","11-DEC-07","17-DEC-07","17-DEC-07",2e+05,196882,27039573455,27039573460,"17-DEC-07                                                                                                                                                      "
"1311","C30000772","ALLIANCE FOR A NEW AMERICA","PO BOX 174","ALEXANDRIA","VA",22313,"N","06-AUG-07","15-DEC-07","15-DEC-07",841121,590000,27039573177,27039573182,"16-DEC-07                                                                                                                                                         "
"1312","C30000764","WORKING FOR WORKING AMERICANS","6801 PLACID STREET","LAS VEGAS","NV",89119,"N","12-OCT-07","13-DEC-07","13-DEC-07",523040,482250,27039573151,27039573155,"14-DEC-07                                                                                                                                               "
"1313","C30000269","CLUB FOR GROWTH.NET","2001 L ST NW STE 699","WASHINGTON","DC",20036,"N","03-NOV-07","10-DEC-07","10-DEC-07",375000,161684,27039572465,27039572470,"10-DEC-07                                                                                                                                                      "
"1314","C30000756","FREEDOM'S WATCH INC","401 9TH STREET NW","WASHINGTON","DC",20004,"N","07-DEC-07","07-DEC-07","08-DEC-07",86000,79317,27039572148,27039572154,"08-DEC-07                                                                                                                                                           "
"1315","C30000749","LEEDS FOR CONGRESS","1405 TEN PALMS COURT","LAS VEGAS","NV",89117,"N","01-JAN-07","19-JUL-07","17-SEP-07",1,1,27039531273,27039531277,"27-SEP-07                                                                                                                                                                  "
"1316","C30000616","AMERICANS FOR HONESTY ON ISSUES","107 S WEST ST #569","ALEXANDRIA","VA",22314,"A","25-OCT-06","30-OCT-06","30-OCT-06",1e+06,624498,27039462250,27039462252,"06-JUL-07                                                                                                                                           "
"1317","C30000327","SOFTER VOICES","P O BOX 3588","WASHINGTON","DC",20007,"A","25-SEP-06","26-SEP-06","26-SEP-06",150000,1e+05,27039442391,27039442394,"16-MAY-07                                                                                                                                                                    "
"1318","C30000327","SOFTER VOICES","P O BOX 3588","WASHINGTON","DC",20007,"A","27-SEP-06","24-OCT-06","24-OCT-06",218000,242000,27039442395,27039442396,"16-MAY-07                                                                                                                                                                    "
"1319","C30000327","SOFTER VOICES","P O BOX 3588","WASHINGTON","DC",20007,"A","21-SEP-06","25-SEP-06","25-SEP-06",125000,1e+05,27039442397,27039442398,"16-MAY-07                                                                                                                                                                    "
"1320","C30000673","FOCUS ON THE FAMILY ACTION","8655 EXPLORER DRIVE","COLORADO SPRINGS","CO",80920,"A","27-OCT-06","06-NOV-06","09-MAY-07",NA,NA,27039440809,27039440811,"09-MAY-07                                                                                                                                                      "
"1321","C30000665","NEW YORKERS FOR RESPONSIBLE LEADERSHIP","108 EAST 96TH STREET #9E","NEW YORK","NY",10128,"A","28-OCT-06","02-NOV-06","02-NOV-06",27250,26731,27980019761,27980019764,"25-JAN-07                                                                                                                                   "
"1322","C30000723","COMMON SENSE OHIO","1625 VINE STREET","CINCINNATI","OH",45202,"A","04-NOV-06","05-NOV-06","05-NOV-06",9552,9552,26039322870,26039322874,"28-DEC-06                                                                                                                                                                "
"1323","C30000723","COMMON SENSE OHIO","1625 VINE STREET","CINCINNATI","OH",45202,"A","01-JAN-06","04-NOV-06","04-NOV-06",11224,11224,26039322865,26039322869,"28-DEC-06                                                                                                                                                              "
"1324","C30000665","NEW YORKERS FOR RESPONSIBLE LEADERSHIP","108 EAST 96TH STREET #9E","NEW YORK","NY",10128,"A","19-OCT-06","27-OCT-06","27-OCT-06",61000,60000,26039312320,26039312325,"05-DEC-06                                                                                                                                   "
"1325","C30000665","NEW YORKERS FOR RESPONSIBLE LEADERSHIP","108 EAST 96TH STREET #9E","NEW YORK","NY",10128,"A","03-NOV-06","03-NOV-06","03-NOV-06",25000,19989,26039312326,26039312330,"05-DEC-06                                                                                                                                   "
"1326","C30000665","NEW YORKERS FOR RESPONSIBLE LEADERSHIP","108 EAST 96TH STREET #9E","NEW YORK","NY",10128,"A","28-OCT-06","02-NOV-06","02-NOV-06",27250,28250,26980180001,26980180006,"05-DEC-06                                                                                                                                   "
"1327","C30000673","FOCUS ON THE FAMILY ACTION","8655 EXPLORER DRIVE","COLORADO SPRINGS","CO",80920,"A","27-OCT-06","06-NOV-06","27-OCT-06",74136,58379,26039273986,26039274007,"22-NOV-06                                                                                                                                            "
"1328","C30000731","MR. GEORGE ROGER SIEGEL ESQUIRE","1750 PENNSYLVANIA AVE NW","WASHINGTON","DC",20038,"N","31-OCT-06","31-OCT-07","31-OCT-06",1000,1000,26039271681,26039271685,"09-NOV-06                                                                                                                                          "
"1329","C30000616","AMERICANS FOR HONESTY ON ISSUES","107 S WEST ST #569","ALEXANDRIA","VA",22314,"A","25-OCT-06","30-OCT-06","30-OCT-06",1e+06,624498,26039271265,26039271273,"08-NOV-06                                                                                                                                           "
"1330","C30000699","JOHN WOLFE","3815 FORREST HIGHLANDS DRIVE","CHATTANOOGA","TN",37415,"A","01-JUL-06","01-NOV-06","01-JUL-06",10315,10315,26039270821,26039270829,"08-NOV-06                                                                                                                                                        "
"1331","C30000707","CONCERNED CITIZENS FOR NEW JERSEY'S FUTURE","19 DREWES COURT","LAWRENCEVILLE","NJ",8648,"N","06-JAN-06","07-SEP-06","07-NOV-06",11000,11135,26039271258,26039271261,"08-NOV-06                                                                                                                                   "
"1332","C30000616","AMERICANS FOR HONESTY ON ISSUES","107 S WEST ST #569","ALEXANDRIA","VA",22314,"A","29-OCT-06","31-OCT-06","31-OCT-06",0,565620,26039270830,26039270835,"07-NOV-06                                                                                                                                                 "
"1333","C30000723","COMMON SENSE OHIO","1625 VINE STREET","CINCINNATI","OH",45202,"N","04-NOV-06","05-NOV-06","05-NOV-06",9552,9552,26039270489,26039270494,"07-NOV-06                                                                                                                                                                "
"1334","C30000517","AMERICANS FOR CONSERVATION","1130 17TH STREET NW","WASHINGTON","DC",20036,"N","","","05-NOV-06",0,21191,26960664014,26960664016,"06-NOV-06                                                                                                                                                                        "
"1335","C30000533","MAJORITY ACTION","2207 VALLEY CIRCLE","ALEXANDRIA","VA",22302,"A","03-NOV-06","03-NOV-06","02-NOV-06",50300,44300,26039270520,26039270523,"06-NOV-06                                                                                                                                                              "
"1336","C30000608","FREE ENTERPRISE FUND","555 12TH STREET NW SUITE 770","WASHINGTON","DC",20004,"N","03-NOV-06","04-NOV-06","04-NOV-06",0,61032,26940579930,26940579932,"05-NOV-06                                                                                                                                                   "
"1337","C30000723","COMMON SENSE OHIO","1625 VINE STREET","CINCINNATI","OH",45202,"N","01-JAN-06","04-NOV-06","04-NOV-06",11224,11224,26039264932,26039264937,"05-NOV-06                                                                                                                                                              "
"1338","C30000269","CLUB FOR GROWTH.NET","2001 L ST NW SUITE 699","WASHINGTON","DC",20036,"N","29-OCT-06","02-NOV-06","02-NOV-06",60000,80710,26039264478,26039264482,"04-NOV-06                                                                                                                                                      "
"1339","C30000517","AMERICANS FOR CONSERVATION","1130 17TH STREET NW","WASHINGTON","DC",20036,"N","","","03-NOV-06",35000,50000,26960662825,26960662828,"04-NOV-06                                                                                                                                                                    "
"1340","C30000269","CLUB FOR GROWTH.NET","2001 L ST NW SUITE 699","WASHINGTON","DC",20036,"N","29-OCT-06","02-NOV-06","02-NOV-06",60000,80710,26039264429,26039264433,"03-NOV-06                                                                                                                                                      "
"1341","C30000533","MAJORITY ACTION","2207 VALLEY CIRCLE","ALEXANDRIA","VA",22302,"N","03-NOV-06","03-NOV-06","02-NOV-06",50300,41500,26039264388,26039264393,"03-NOV-06                                                                                                                                                              "
"1342","C30000533","MAJORITY ACTION","2207 VALLEY CIRCLE","ALEXANDRIA","VA",22302,"N","03-NOV-06","03-NOV-06","02-NOV-06",50300,50000,26039264394,26039264399,"03-NOV-06                                                                                                                                                              "
"1343","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"A","03-OCT-06","04-OCT-06","04-OCT-06",0,291567,26960660452,26960660456,"03-NOV-06                                                                                                                                                   "
"1344","C30000616","AMERICANS FOR HONESTY ON ISSUES","107 S WEST ST #569","ALEXANDRIA","VA",22314,"A","27-OCT-06","30-OCT-06","30-OCT-06",1e+06,374309,26039264168,26039264175,"03-NOV-06                                                                                                                                           "
"1345","C30000665","NEW YORKERS FOR RESPONSIBLE LEADERSHIP","108 EAST 96TH STREET #9E","NEW YORK","NY",10128,"N","03-NOV-06","03-NOV-06","02-NOV-06",25000,19989,26039264368,26039264372,"03-NOV-06                                                                                                                                   "
"1346","C30000673","FOCUS ON THE FAMILY ACTION","8655 EXPLORER DRIVE","COLORADO SPRINGS","CO",80920,"A","27-OCT-06","06-NOV-06","27-OCT-06",0,63396,26039263875,26039263899,"03-NOV-06                                                                                                                                                "
"1347","C30000707","CONCERNED CITIZENS FOR NEW JERSEY'S FUTURE","19 DREWES COURT","LAWRENCEVILLE","NJ",8648,"N","21-OCT-06","03-NOV-06","02-NOV-06",60000,56066,26039264409,26039264414,"03-NOV-06                                                                                                                                   "
"1348","C30000715","BI-PARTISIANS TO REBUILD CALIFORNIA","591 REDWOOD HIGHWAY #4000","MILL VALLEY","CA",94941,"N","02-NOV-06","02-NOV-06","02-NOV-06",45000,106491,26039264434,26039264439,"03-NOV-06                                                                                                                                 "
"1349","C30000509","REPUBLICANS WHO CARE INDIVIDUAL FUND","1220 L STREET NW 100273","WASHINGTON","DC",20005,"N","02-NOV-06","03-NOV-06","03-NOV-06",0,10761,26039263900,26039263903,"02-NOV-06                                                                                                                                        "
"1350","C30000582","FRESH START FOR AMERICA","235 MASSACHUSETTS AVENUE NE 2ND FL","WASHINGTON","DC",20002,"N","26-OCT-06","01-NOV-06","01-NOV-06",25000,25000,26039263833,26039263838,"02-NOV-06                                                                                                                                      "
"1351","C30000632","WEST VIRGINIA VALUES LLC","33 BRITTANY WOODS ROAD","CHARLESTON","WV",25314,"N","30-OCT-06","01-NOV-06","01-NOV-06",25000,20000,26039263908,26039263913,"02-NOV-06                                                                                                                                                 "
"1352","C30000665","NEW YORKERS FOR RESPONSIBLE LEADERSHIP","108 EAST 96TH STREET #9E","NEW YORK","NY",10128,"N","28-OCT-06","02-NOV-06","02-NOV-06",27250,28250,26940576778,26940576783,"02-NOV-06                                                                                                                                   "
"1353","C30000673","FOCUS ON THE FAMILY ACTION","8655 EXPLORER DRIVE","COLORADO SPRINGS","CO",80920,"A","27-OCT-06","06-NOV-06","27-OCT-06",0,59435,26039262853,26039262876,"02-NOV-06                                                                                                                                                "
"1354","C30000160","CAMPAIGN MONEY WATCH","1320 19TH STREET NW SUITE M-1","WASHINGTON","DC",20036,"N","31-OCT-06","01-NOV-06","31-OCT-06",0,125000,26960658201,26960658203,"01-NOV-06                                                                                                                                                 "
"1355","C30000509","REPUBLICANS WHO CARE INDIVIDUAL FUND","1220 L STREET NW 100273","WASHINGTON","DC",20005,"N","28-OCT-06","01-NOV-06","01-NOV-06",30000,9800,26039262690,26039262694,"01-NOV-06                                                                                                                                     "
"1356","C30000533","MAJORITY ACTION","2207 VALLEY CIRCLE","ALEXANDRIA","VA",22302,"N","31-OCT-06","31-OCT-06","31-OCT-06",35300,41048,26039262202,26039262207,"01-NOV-06                                                                                                                                                              "
"1357","C30000533","MAJORITY ACTION","2207 VALLEY CIRCLE","ALEXANDRIA","VA",22302,"N","31-OCT-06","31-OCT-06","31-OCT-06",35300,22000,26039262196,26039262201,"01-NOV-06                                                                                                                                                              "
"1358","C30000616","AMERICANS FOR HONESTY ON ISSUES","107 S WEST ST #569","ALEXANDRIA","VA",22314,"N","29-OCT-06","31-OCT-06","31-OCT-06",0,565020,26039262673,26039262677,"01-NOV-06                                                                                                                                                 "
"1359","C30000624","COLORADANS FOR LIFE","PO BOX 3588","LONGMONT","CO",80502,"A","11-OCT-06","24-OCT-06","24-OCT-06",0,697500,26039262847,26039262852,"01-NOV-06                                                                                                                                                                      "
"1360","C30000681","FILANGIERI SOCIETY FOR JUSTICE AND GOOD GOVERNMENT","14 PADDOCK DRIVE","GREENWICH","CT",6831,"N","20-OCT-06","01-NOV-06","01-NOV-06",77000,74065,26039262660,26039262664,"01-NOV-06                                                                                                                              "
"1361","C30000699","JOHN WOLFE","3815 FORREST HIGHLANDS DRIVE","CHATTANOOGA","TN",37415,"N","01-JUL-06","01-NOV-06","01-JUL-06",10315,10315,26039262684,26039262689,"01-NOV-06                                                                                                                                                        "
"1362","C30000616","AMERICANS FOR HONESTY ON ISSUES","107 S WEST ST #569","ALEXANDRIA","VA",22314,"N","27-OCT-06","30-OCT-06","30-OCT-06",1e+06,369778,26039262175,26039262181,"31-OCT-06                                                                                                                                           "
"1363","C30000640","NATIONAL WILDLIFE FEDERATION ACTION FUND","11199 WILDLIFE CENTER DRIVE","RESTON","VA",20190,"N","25-OCT-06","30-OCT-06","30-OCT-06",24000,18000,26039261888,26039261894,"31-OCT-06                                                                                                                                "
"1364","C00401455","NARAL PRO-CHOICE WASHINGTON STAND UP FOR A PRO-CHOICE FUTURE","811 FIRST AVE SUITE 456","SEATTLE","WA",98104,"N","30-OCT-06","30-OCT-06","30-OCT-06",0,342,26960655406,26960655407,"30-OCT-06                                                                                                                     "
"1365","C30000160","CAMPAIGN MONEY WATCH","1320 19TH STREET NW SUITE M-1","WASHINGTON","DC",20036,"N","28-OCT-06","30-OCT-06","29-OCT-06",0,40000,26960655735,26960655737,"30-OCT-06                                                                                                                                                  "
"1366","C30000160","CAMPAIGN MONEY WATCH","1320 19TH STREET NW SUITE M-1","WASHINGTON","DC",20036,"A","28-OCT-06","30-OCT-06","29-OCT-06",0,40000,26960656079,26960656081,"30-OCT-06                                                                                                                                                  "
"1367","C30000673","FOCUS ON THE FAMILY ACTION","8655 EXPLORER DRIVE","COLORADO SPRINGS","CO",80920,"N","27-OCT-06","06-NOV-06","27-OCT-06",0,74135,26039254444,26039254469,"28-OCT-06                                                                                                                                                "
"1368","C30000053","MEDIA FUND THE","1101 VERMONT AVENUE WW 9TH FLOOR","WASHINGTON","DC",20005,"N","27-OCT-06","27-OCT-06","27-OCT-06",3e+05,198125,26039254171,26039254176,"27-OCT-06                                                                                                                                               "
"1369","C30000160","CAMPAIGN MONEY WATCH","1320 19TH STREET NW SUITE M-1","WASHINGTON","DC",20036,"N","24-OCT-06","27-OCT-06","26-OCT-06",185000,125000,26960654115,26960654118,"27-OCT-06                                                                                                                                            "
"1370","C30000269","CLUB FOR GROWTH.NET","2001 L ST NW SUITE 699","WASHINGTON","DC",20036,"N","28-OCT-06","28-OCT-06","28-OCT-06",0,124570,26039262815,26039262819,"27-OCT-06                                                                                                                                                         "
"1371","C30000269","CLUB FOR GROWTH.NET","2001 L ST NW SUITE 699","WASHINGTON","DC",20036,"N","01-JAN-05","27-OCT-06","27-OCT-06",770500,325316,26039262804,26039262814,"27-OCT-06                                                                                                                                                    "
"1372","C30000509","REPUBLICANS WHO CARE INDIVIDUAL FUND","1220 L STREET NW 100273","WASHINGTON","DC",20005,"N","25-OCT-06","27-OCT-06","27-OCT-06",0,12500,26039253915,26039253918,"27-OCT-06                                                                                                                                        "
"1373","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"A","10-OCT-06","10-OCT-06","10-OCT-06",25,33733,26960653417,26960653421,"27-OCT-06                                                                                                                                                   "
"1374","C30000582","FRESH START FOR AMERICA","235 MASSACHUSETTS AVENUE NE 2ND FL","WASHINGTON","DC",20002,"N","24-OCT-06","26-OCT-06","26-OCT-06",1e+05,1e+05,26039253919,26039253924,"27-OCT-06                                                                                                                                    "
"1375","C30000665","NEW YORKERS FOR RESPONSIBLE LEADERSHIP","108 EAST 96TH STREET #9E","NEW YORK","NY",10128,"N","19-OCT-06","27-OCT-06","27-OCT-06",61000,60000,26039253939,26039253944,"27-OCT-06                                                                                                                                   "
"1376","C00401455","NARAL PRO-CHOICE WASHINGTON STAND UP FOR A PRO-CHOICE FUTURE","811 FIRST AVE SUITE 456","SEATTLE","WA",98104,"N","25-OCT-06","25-OCT-06","25-OCT-06",0,327,26940549159,26940549161,"26-OCT-06                                                                                                                     "
"1377","C30000608","FREE ENTERPRISE FUND","555 12TH STREET NW SUITE 770","WASHINGTON","DC",20004,"N","23-OCT-06","25-OCT-06","25-OCT-06",0,112596,26930544530,26930544532,"26-OCT-06                                                                                                                                                  "
"1378","C30000608","FREE ENTERPRISE FUND","555 12TH STREET NW SUITE 770","WASHINGTON","DC",20004,"N","23-OCT-06","25-OCT-06","25-OCT-06",50000,75011,26950725330,26950725333,"26-OCT-06                                                                                                                                               "
"1379","C30000608","FREE ENTERPRISE FUND","555 12TH STREET NW SUITE 770","WASHINGTON","DC",20004,"N","23-OCT-06","25-OCT-06","25-OCT-06",0,148070,26930544527,26930544529,"26-OCT-06                                                                                                                                                  "
"1380","C30000608","FREE ENTERPRISE FUND","555 12TH STREET NW SUITE 770","WASHINGTON","DC",20004,"N","23-OCT-06","25-OCT-06","26-OCT-06",0,150000,26930544533,26930544535,"26-OCT-06                                                                                                                                                  "
"1381","C30000533","MAJORITY ACTION","2207 VALLEY CIRCLE","ALEXANDRIA","VA",22302,"N","25-OCT-06","25-OCT-06","24-OCT-06",60500,40000,26039251290,26039251295,"25-OCT-06                                                                                                                                                              "
"1382","C30000533","MAJORITY ACTION","2207 VALLEY CIRCLE","ALEXANDRIA","VA",22302,"N","25-OCT-06","25-OCT-06","24-OCT-06",60500,131310,26039251248,26039251253,"25-OCT-06                                                                                                                                                             "
"1383","C30000624","COLORADANS FOR LIFE","PO BOX 1091","LONGMONT","CO",80502,"N","11-OCT-06","24-OCT-06","24-OCT-06",0,337035,26039251254,26039251258,"25-OCT-06                                                                                                                                                                      "
"1384","C30000624","COLORADANS FOR LIFE","PO BOX 1091","LONGMONT","CO",80502,"A","12-OCT-06","13-OCT-06","11-OCT-06",0,120000,26039251259,26039251263,"25-OCT-06                                                                                                                                                                      "
"1385","C30000160","CAMPAIGN MONEY WATCH","1320 19TH STREET NW SUITE M-1","WASHINGTON","DC",20036,"N","14-SEP-06","23-OCT-06","23-OCT-06",125000,42000,26960583215,26960583218,"24-OCT-06                                                                                                                                             "
"1386","C30000327","SOFTER VOICES","PO BOX 3588","WASHINGTON","DC",20007,"N","27-SEP-06","24-OCT-06","24-OCT-06",218000,242000,26039244767,26039244772,"24-OCT-06                                                                                                                                                                     "
"1387","C30000509","REPUBLICANS WHO CARE INDIVIDUAL FUND","1220 L STREET NW 100273","WASHINGTON","DC",20005,"N","07-SEP-06","24-OCT-06","24-OCT-06",172500,32000,26039244736,26039244741,"24-OCT-06                                                                                                                                   "
"1388","C30000624","COLORADANS FOR LIFE","PO BOX 1091","LONGMONT","CO",80502,"A","04-OCT-06","11-OCT-06","20-OCT-06",0,100525,26039244781,26039244785,"24-OCT-06                                                                                                                                                                      "
"1389","C30000624","COLORADANS FOR LIFE","PO BOX 1091","LONGMONT","CO",80502,"A","04-OCT-06","11-OCT-06","11-OCT-06",0,379940,26039244776,26039244780,"24-OCT-06                                                                                                                                                                      "
"1390","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"A","05-OCT-06","09-OCT-06","09-OCT-06",0,174881,26960577399,26960577401,"23-OCT-06                                                                                                                                                   "
"1391","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"A","02-OCT-06","02-OCT-06","02-OCT-06",0,174331,26940513652,26940513654,"23-OCT-06                                                                                                                                                   "
"1392","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"A","03-OCT-06","04-OCT-06","04-OCT-06",0,290640,26960577347,26960577350,"23-OCT-06                                                                                                                                                   "
"1393","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"A","11-OCT-06","16-OCT-06","16-OCT-06",0,32549,26960577634,26960577636,"23-OCT-06                                                                                                                                                    "
"1394","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"A","28-SEP-06","01-OCT-06","01-OCT-06",0,137997,26940513593,26940513596,"23-OCT-06                                                                                                                                                   "
"1395","C30000624","COLORADANS FOR LIFE","P O BOX 1091","LONGMONT","CO",80502,"N","04-OCT-06","11-OCT-06","20-OCT-06",0,344843,26039241445,26039241449,"21-OCT-06                                                                                                                                                                     "
"1396","C30000624","COLORADANS FOR LIFE","P O BOX 1091","LONGMONT","CO",80502,"A","04-OCT-06","11-OCT-06","11-OCT-06",0,375156,26039241450,26039241454,"21-OCT-06                                                                                                                                                                     "
"1397","C30000590","CHANGE AMERICA NOW","607 14TH STREET NW SUITE 800","WASHINGTON","DC",20005,"N","18-OCT-06","20-OCT-06","20-OCT-06",75000,36000,26039241118,26039241123,"20-OCT-06                                                                                                                                                 "
"1398","C30000657","YCOP VOTER FUND","PO BOX 222","CAMP HILL","PA",17001,"N","17-OCT-06","20-OCT-06","23-OCT-06",21000,23998,26039241127,26039241133,"20-OCT-06                                                                                                                                                                       "
"1399","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"A","09-SEP-06","13-SEP-06","12-SEP-06",0,349464,26940495642,26940495648,"19-OCT-06                                                                                                                                                   "
"1400","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"A","24-SEP-06","27-SEP-06","27-SEP-06",25,149745,26940496868,26940496872,"19-OCT-06                                                                                                                                                  "
"1401","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"A","22-SEP-06","23-SEP-06","23-SEP-06",0,202245,26940496842,26940496846,"19-OCT-06                                                                                                                                                   "
"1402","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"A","17-SEP-06","21-SEP-06","21-SEP-06",50200,104638,26940496221,26940496224,"19-OCT-06                                                                                                                                               "
"1403","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"A","14-SEP-06","16-SEP-06","16-SEP-06",0,123552,26940495956,26940495958,"19-OCT-06                                                                                                                                                   "
"1404","C30000608","FREE ENTERPRISE FUND","555 12TH STREET NW SUITE 770","WASHINGTON","DC",20004,"N","16-OCT-06","18-OCT-06","18-OCT-06",0,200015,26930481782,26930481784,"19-OCT-06                                                                                                                                                  "
"1405","C00401455","NARAL PRO-CHOICE WASHINGTON STAND UP FOR A PRO-CHOICE FUTURE","811 FIRST AVE SUITE 456","SEATTLE","WA",98104,"N","18-OCT-06","18-OCT-06","18-OCT-06",0,6929,26960545141,26960545143,"18-OCT-06                                                                                                                    "
"1406","C00401455","NARAL PRO-CHOICE WASHINGTON STAND UP FOR A PRO-CHOICE FUTURE","811 FIRST AVE SUITE 456","SEATTLE","WA",98104,"N","18-OCT-06","18-OCT-06","18-OCT-06",0,6929,26960545138,26960545140,"18-OCT-06                                                                                                                    "
"1407","C30000517","AMERICANS FOR CONSERVATION","1130 17TH STREET NW","WASHINGTON","DC",20036,"N","","","31-OCT-06",5e+05,5e+05,26960544366,26960544369,"18-OCT-06                                                                                                                                                                  "
"1408","C30000608","FREE ENTERPRISE FUND","555 12TH STREET NW SUITE 770","WASHINGTON","DC",20004,"N","13-OCT-06","18-OCT-06","17-OCT-06",0,108068,26950620001,26950620003,"18-OCT-06                                                                                                                                                  "
"1409","C30000640","NATIONAL WILDLIFE FEDERATION ACTION FUND","1130 17TH STREET NW","RESTON","VA",20190,"N","11-OCT-06","17-OCT-06","17-OCT-06",0,51000,26039232829,26039232834,"18-OCT-06                                                                                                                                            "
"1410","C30000533","MAJORITY ACTION","2207 VALLEY CIRCLE","ALEXANDRIA","VA",22302,"N","17-OCT-06","17-OCT-06","17-OCT-06",6700,129310,26039230690,26039230695,"17-OCT-06                                                                                                                                                              "
"1411","C30000533","MAJORITY ACTION","2207 VALLEY CIRCLE","ALEXANDRIA","VA",22302,"N","17-OCT-06","17-OCT-06","17-OCT-06",6700,24980,26039230678,26039230683,"17-OCT-06                                                                                                                                                               "
"1412","C30000541","ECONOMIC FREEDOM FUND","455 CAPITOL MALL SUITE 801","SACRAMENTO","CA",95814,"A","01-AUG-06","08-SEP-06","25-AUG-06",5e+06,306940,26039230751,26039230759,"17-OCT-06                                                                                                                                             "
