"","Link_Image","Committee_Name","Committee_Id","Date_Filed","Is_Lobbyist"
"7546","http://docquery.fec.gov/cgi-bin/fecimg/?_29991785446+0","INTERSTATE NATURAL GAS ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE","C00116145","23-MAR-09","Y"
"7547","http://docquery.fec.gov/cgi-bin/fecimg/?_29933387083+0","IRRIGATION ASSOCIATION POLITICAL ACTION COMMITTEE (IRRIGATIONPAC)","C00457077","23-MAR-09","Y"
"7548","http://docquery.fec.gov/cgi-bin/fecimg/?_29933387515+0","JOHNSON CONTROLS INC. FEDERAL PAC","C00343095","23-MAR-09","Y"
"7549","http://docquery.fec.gov/cgi-bin/fecimg/?_29933384644+0","JONES WALKER L.L.P. POLITICAL ACTION COMMITTEE","C00111534","23-MAR-09","Y"
"7550","http://docquery.fec.gov/cgi-bin/fecimg/?_29991786370+0","MCDONALD HOPKINS LLC PAC","C00394460","23-MAR-09","Y"
"7551","http://docquery.fec.gov/cgi-bin/fecimg/?_29991785869+0","MCKENNA LONG & ALDRIDGE LLP POLITICAL ACTION COMMITTEE","C00391383","23-MAR-09","Y"
"7552","http://docquery.fec.gov/cgi-bin/fecimg/?_29030061532+0","MICHIGAN OIL AND GAS ASSOCIATION PAC MOGA-PAC","C00083808","23-MAR-09","Y"
"7553","http://docquery.fec.gov/cgi-bin/fecimg/?_29933387631+0","MICRON TECHNOLOGY, INC. PAC","C00443671","23-MAR-09","Y"
"7554","http://docquery.fec.gov/cgi-bin/fecimg/?_29933387592+0","MICRON TECHNOLOGY, INC. PAC","C00443671","23-MAR-09","Y"
"7555","http://docquery.fec.gov/cgi-bin/fecimg/?_29933387092+0","MORTGAGE BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE (MORPAC)","C00004812","23-MAR-09","Y"
"7556","http://docquery.fec.gov/cgi-bin/fecimg/?_29991785376+0","MORTGAGE INSURANCE COMPANIES OF AMERICA POLITICAL ACTION COMMITTEE","C00113258","23-MAR-09","Y"
"7557","http://docquery.fec.gov/cgi-bin/fecimg/?_29933384736+0","MWW GROUP INC POLITICAL ACTION COMMITTEE, THE","C00413575","23-MAR-09","Y"
"7558","http://docquery.fec.gov/cgi-bin/fecimg/?_29991786141+0","NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMM","C00005249","23-MAR-09","Y"
"7559","http://docquery.fec.gov/cgi-bin/fecimg/?_29991786149+0","NATIONAL ASSOCIATION OF SURETY BOND PRODUCERS POLITICAL ACTION COMMITTEE (SURETYPAC)","C00300525","23-MAR-09","Y"
"7560","http://docquery.fec.gov/cgi-bin/fecimg/?_29991786350+0","NCR CORPORATION POLITICAL ACTION COMMITTEE (NCRPAC)","C00324103","23-MAR-09","Y"
"7561","http://docquery.fec.gov/cgi-bin/fecimg/?_29991785939+0","NOKIA SOLUTIONS AND NETWORKS US LLC PAC","C00321505","23-MAR-09","Y"
"7562","http://docquery.fec.gov/cgi-bin/fecimg/?_29991785982+0","PENSKE TRUCK LEASING CO LP POLITICAL ACTION COMMITTEE","C00373217","23-MAR-09","Y"
"7563","http://docquery.fec.gov/cgi-bin/fecimg/?_29933387375+0","PFIZER INC. PAC","C00016683","23-MAR-09","Y"
"7564","http://docquery.fec.gov/cgi-bin/fecimg/?_29991785442+0","POWER MOBILITY COALITION INC POLITICAL ACTION COMMITTEE","C00369934","23-MAR-09","Y"
"7565","http://docquery.fec.gov/cgi-bin/fecimg/?_29933387371+0","PRIME POLICY GROUP LLC/BURSON-MARSTELLER POLITICAL ACTION COMMITTEE","C00201863","23-MAR-09","Y"
"7566","http://docquery.fec.gov/cgi-bin/fecimg/?_29991785848+0","REYNOLDS AMERICAN INC. POLITICAL ACTION COMMITTEE; RAI PAC","C00042002","23-MAR-09",""
"7567","http://docquery.fec.gov/cgi-bin/fecimg/?_29933387233+0","REYNOLDS AMERICAN INC. POLITICAL ACTION COMMITTEE; RAI PAC","C00042002","23-MAR-09",""
"7568","http://docquery.fec.gov/cgi-bin/fecimg/?_29991785357+0","ROHM AND HAAS COMPANY EMPLOYEES ASSOCIATION FOR BETTER GOVERNMENT","C00039057","23-MAR-09","Y"
"7569","http://docquery.fec.gov/cgi-bin/fecimg/?_29933387596+0","SCOOTER STORE, INC. POLITICAL ACTION COMMITTEE; THE","C00419937","23-MAR-09","Y"
"7570","http://docquery.fec.gov/cgi-bin/fecimg/?_29933387507+0","SENATE MAJORITY FUND","C00368431","23-MAR-09",""
"7571","http://docquery.fec.gov/cgi-bin/fecimg/?_29991785700+0","SHELL OIL COMPANY EMPLOYEES' POLITICAL AWARENESS COMMITTEE","C00039503","23-MAR-09","Y"
"7572","http://docquery.fec.gov/cgi-bin/fecimg/?_29991785920+0","THOROUGHBRED PAC","C00425439","23-MAR-09",""
"7573","http://docquery.fec.gov/cgi-bin/fecimg/?_29991786158+0","UNISYS CORPORATION ASSOCIATES PAC","C00345603","23-MAR-09","Y"
"7574","http://docquery.fec.gov/cgi-bin/fecimg/?_29991786354+0","UNITED PARCEL SERVICE INC. PAC","C00064766","23-MAR-09","Y"
"7575","http://docquery.fec.gov/cgi-bin/fecimg/?_29933385523+0","UNITED TRANSPORTATION UNION POLITICAL ACTION COMMITTEE (UTU PAC)","C00001636","23-MAR-09","Y"
"7576","http://docquery.fec.gov/cgi-bin/fecimg/?_29991786384+0","VERIZON WIRELESS/VERIZON COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE","C00363127","23-MAR-09","Y"
"7577","http://docquery.fec.gov/cgi-bin/fecimg/?_29991785844+0","WYETH GOOD GOVERNMENT FUND","C00115303","23-MAR-09","Y"
"7578","http://docquery.fec.gov/cgi-bin/fecimg/?_29933384587+0","ZENECA INC. POLITICAL ACTION COMMITTEE (AZ PAC)","C00279455","23-MAR-09","Y"
"7579","http://docquery.fec.gov/cgi-bin/fecimg/?_29991779248+0","ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE","C00040279","20-MAR-09","Y"
"7580","http://docquery.fec.gov/cgi-bin/fecimg/?_29933383776+0","ALION SCIENCE AND TECHNOLOGY CORPORATION PAC","C00431247","20-MAR-09","Y"
"7581","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778587+0","ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)","C00089136","20-MAR-09","Y"
"7582","http://docquery.fec.gov/cgi-bin/fecimg/?_29991782736+0","AMERICAN ASSOCIATION OF NURSE ANESTHETISTS SEPARATE SEGREGATED FUND (CRNA-PAC)","C00173153","20-MAR-09","Y"
"7583","http://docquery.fec.gov/cgi-bin/fecimg/?_29933375021+0","AMERICAN BAKERS ASSOCIATION AMERICAN BAKERS POLITICAL ACTION COMMITTEE","C00016386","20-MAR-09","Y"
"7584","http://docquery.fec.gov/cgi-bin/fecimg/?_29991782283+0","AMERICAN CLINICAL LABORATORY ASSOCIATON PAC (LABPAC)","C00410084","20-MAR-09","Y"
"7585","http://docquery.fec.gov/cgi-bin/fecimg/?_29991783181+0","AMERICAN COLLEGE OF CARDIOLOGY POLITICAL ACTION COMMITTEE","C00375360","20-MAR-09","Y"
"7586","http://docquery.fec.gov/cgi-bin/fecimg/?_29933375286+0","AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION PAC","C00343459","20-MAR-09","Y"
"7587","http://docquery.fec.gov/cgi-bin/fecimg/?_29991781191+0","AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E","C00011114","20-MAR-09","Y"
"7588","http://docquery.fec.gov/cgi-bin/fecimg/?_29933371272+0","AMERICAN FOREIGN SERVICE ASSOCIATION POLITICAL ACTION COMMITTEE","C00374363","20-MAR-09","Y"
"7589","http://docquery.fec.gov/cgi-bin/fecimg/?_29991782730+0","AMERICAN MARITIME OFFICERS VOLUNTARY POLITICAL ACTION FUND","C00027532","20-MAR-09","Y"
"7590","http://docquery.fec.gov/cgi-bin/fecimg/?_29933374823+0","AMERICAN PSYCHIATRIC ASSOCIATION POLITICAL ACTION COMMITTEE","C00373696","20-MAR-09","Y"
"7591","http://docquery.fec.gov/cgi-bin/fecimg/?_29991784082+0","AMERICAN ROAD & TRANSPORTATION BUILDERS ASSOCIATION PAC","C00118208","20-MAR-09","Y"
"7592","http://docquery.fec.gov/cgi-bin/fecimg/?_29933375688+0","AMERICAN TRAFFIC SAFETY SERVICES ASSOCIATION PAC","C00281717","20-MAR-09","Y"
"7593","http://docquery.fec.gov/cgi-bin/fecimg/?_29933373485+0","ANHEUSER-BUSCH COMPANIES INC. POLITICAL ACTION COMMITTEE","C00034488","20-MAR-09","Y"
"7594","http://docquery.fec.gov/cgi-bin/fecimg/?_29933373418+0","APACHE CORPORATION POLITICAL ACTION COMMITTE (APACHEPAC)","C00279224","20-MAR-09","Y"
"7595","http://docquery.fec.gov/cgi-bin/fecimg/?_29991779714+0","ARCADIS U.S. INC. POLITICAL ACTION COMMITTEE (ARCADIS PAC)","C00388983","20-MAR-09","Y"
"7596","http://docquery.fec.gov/cgi-bin/fecimg/?_29933383094+0","ASSOCIATION FOR ACCESSIBLE MEDICINES POLITICAL ACTION COMMITTEE","C00383463","20-MAR-09","Y"
"7597","http://docquery.fec.gov/cgi-bin/fecimg/?_29030053509+0","BAACH ROBINSON","C00387902","20-MAR-09","Y"
"7598","http://docquery.fec.gov/cgi-bin/fecimg/?_29933374904+0","THE BOEING COMPANY POLITICAL ACTION COMMITTEE","C00142711","20-MAR-09","Y"
"7599","http://docquery.fec.gov/cgi-bin/fecimg/?_29991780477+0","CARDINAL HEALTH INC. PAC AKA CARDINAL HEALTH COMPANIES PAC","C00332833","20-MAR-09","Y"
"7600","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778862+0","CIGAR-PAC","C00121350","20-MAR-09","Y"
"7601","http://docquery.fec.gov/cgi-bin/fecimg/?_29991784011+0","CIGNA CORPORATION POLITICAL ACTION COMMITTEE","C00085316","20-MAR-09","Y"
"7602","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778442+0","CLEAN ENERGY PAC OF IBERDROLA RENEWABLES, INC.","C00422352","20-MAR-09","Y"
"7603","http://docquery.fec.gov/cgi-bin/fecimg/?_29030054772+0","COMMITTEE ON PIPE AND TUBE IMPORTS FEDERAL PAC","C00436485","20-MAR-09","Y"
"7604","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778350+0","COMMUNITY ACTION PROGRAM - POLITICAL ACTION COMMITTEE (CAP-PAC)","C00163048","20-MAR-09",""
"7605","http://docquery.fec.gov/cgi-bin/fecimg/?_29933376349+0","CONSTELLATION ENERGY GROUP INC. FEDERAL PAC","C00041376","20-MAR-09","Y"
"7606","http://docquery.fec.gov/cgi-bin/fecimg/?_29991782774+0","CONSUMER HEALTHCARE PRODUCTS ASSOCIATION PAC  (CHPA/PAC)","C00040584","20-MAR-09","Y"
"7607","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778087+0","CURTISS WRIGHT CORPORATION EMPLOYEES POLITICAL ACTION COMMITTEE","C00420596","20-MAR-09","Y"
"7608","http://docquery.fec.gov/cgi-bin/fecimg/?_29933373490+0","DEERE & COMPANY PAC (AKA JOHN DEERE PAC)","C00204099","20-MAR-09","Y"
"7609","http://docquery.fec.gov/cgi-bin/fecimg/?_29991779189+0","DICKSTEIN SHAPIRO LLP PAC","C00110197","20-MAR-09","Y"
"7610","http://docquery.fec.gov/cgi-bin/fecimg/?_29991782749+0","DISTRICT 2A TTWISEU VOLUNTARY POLITICAL ACTION FUND","C00342105","20-MAR-09","Y"
"7611","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778436+0","DLA PIPER LLP (US) POLITICAL ACTION COMMITTEE (DLA PIPER PAC)","C00151340","20-MAR-09","Y"
"7612","http://docquery.fec.gov/cgi-bin/fecimg/?_29933375732+0","EDS PAC","C00111658","20-MAR-09","Y"
"7613","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778101+0","ENDO PHARMACEUTICALS INC POLITICAL ACTION COMMITTEE (ENDO PAC)","C00452052","20-MAR-09","Y"
"7614","http://docquery.fec.gov/cgi-bin/fecimg/?_29991779286+0","EXELON CORPORATION POLITICAL ACTION COMMITTEE (EXELON PAC)","C00141218","20-MAR-09","Y"
"7615","http://docquery.fec.gov/cgi-bin/fecimg/?_29991783437+0","EXPERIAN NORTH AMERICA, INC POLITICAL ACTION COMMITTEE (EXPERIAN PAC)","C00379768","20-MAR-09","Y"
"7616","http://docquery.fec.gov/cgi-bin/fecimg/?_29991781207+0","FEDERATION OF AMERICAN HOSPITALS PAC","C00002261","20-MAR-09","Y"
"7617","http://docquery.fec.gov/cgi-bin/fecimg/?_29933372742+0","FLORIDA CRYSTALS CORPORATION PAC (FLORIDA CRYSTALS PAC)","C00296624","20-MAR-09","Y"
"7618","http://docquery.fec.gov/cgi-bin/fecimg/?_29933373133+0","FLORIDA SUGAR CANE LEAGUE PAC","C00012328","20-MAR-09","Y"
"7619","http://docquery.fec.gov/cgi-bin/fecimg/?_29991781377+0","FMC CORPORATION GOOD GOVERNMENT PROGRAM","C00033704","20-MAR-09","Y"
"7620","http://docquery.fec.gov/cgi-bin/fecimg/?_29991779193+0","FREEDOM PROJECT; THE","C00305805","20-MAR-09",""
"7621","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778396+0","FRESHMEN PAC","C00383901","20-MAR-09","Y"
"7622","http://docquery.fec.gov/cgi-bin/fecimg/?_29933375542+0","GENERAL CONTRACTORS ASSOCIATION OF NEW YORK INC. PAC - FEDERAL","C00445809","20-MAR-09","Y"
"7623","http://docquery.fec.gov/cgi-bin/fecimg/?_29933378967+0","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC)","C00024869","20-MAR-09","Y"
"7624","http://docquery.fec.gov/cgi-bin/fecimg/?_29991779484+0","GREENBERG TRAURIG, P.A. PAC","C00266585","20-MAR-09","Y"
"7625","http://docquery.fec.gov/cgi-bin/fecimg/?_29933382101+0","HEALTHCARE DISTRIBUTION ALLIANCE POLITICAL ACTION COMMITTEE","C00247569","20-MAR-09","Y"
"7626","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778050+0","HILL-ROM HOLDINGS, INC. POLITICAL ACTION COMMITTEE (HRPAC)","C00448993","20-MAR-09","Y"
"7627","http://docquery.fec.gov/cgi-bin/fecimg/?_29933374008+0","HOMECARE & HOSPICE PAC","C00431981","20-MAR-09","Y"
"7628","http://docquery.fec.gov/cgi-bin/fecimg/?_29933375438+0","INDEPENDENCE BLUE CROSS PAC (IBC PAC)","C00450056","20-MAR-09","Y"
"7629","http://docquery.fec.gov/cgi-bin/fecimg/?_29933375546+0","INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE","C00027342","20-MAR-09","Y"
"7630","http://docquery.fec.gov/cgi-bin/fecimg/?_29933376337+0","INTERNATIONAL COUNCIL OF SHOPPING CENTERS INC POLITICAL ACTION COMMITTEE (ICSC PAC)","C00217638","20-MAR-09","Y"
"7631","http://docquery.fec.gov/cgi-bin/fecimg/?_29991783203+0","INTERNATIONAL GAME TECHNOLOGY (IGT) PAC","C00316331","20-MAR-09","Y"
"7632","http://docquery.fec.gov/cgi-bin/fecimg/?_29030054794+0","ITTA PAC","C00454041","20-MAR-09","Y"
"7633","http://docquery.fec.gov/cgi-bin/fecimg/?_29991779718+0","LYONDELL CHEMICAL COMPANY PAC","C00306175","20-MAR-09","Y"
"7634","http://docquery.fec.gov/cgi-bin/fecimg/?_29991781868+0","MACANDREWS & FORBES INCORPORATED POLITICAL ACTION COMMITTEE (MAFPAC)","C00432856","20-MAR-09","Y"
"7635","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778638+0","MARRIOTT INTERNATIONAL, INC. POLITICAL ACTION COMMITTEE","C00284810","20-MAR-09","Y"
"7636","http://docquery.fec.gov/cgi-bin/fecimg/?_29933374159+0","MCGUIREWOODS FEDERAL PAC","C00225342","20-MAR-09","Y"
"7637","http://docquery.fec.gov/cgi-bin/fecimg/?_29933372603+0","MEREDITH CORPORATION EMPLOYEES FUND FOR BETTER GOVERNMENT","C00010520","20-MAR-09","Y"
"7638","http://docquery.fec.gov/cgi-bin/fecimg/?_29933372738+0","MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE","C00227546","20-MAR-09","Y"
"7639","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778242+0","MILLER & CHEVALIER CHARTERED POLITICAL ACTION COMMITTEE ('MILLER & CHEVALIER PAC')","C00255216","20-MAR-09","Y"
"7640","http://docquery.fec.gov/cgi-bin/fecimg/?_29991779258+0","MISSISSIPPI POWER COMPANY FEDERAL PAC A/K/A/ MS PWR CO EMP COMM FOR RESP FED GOV","C00144147","20-MAR-09","Y"
"7641","http://docquery.fec.gov/cgi-bin/fecimg/?_29991782025+0","MONSANTO COMPANY CITIZENSHIP FUND AKA MONSANTO CITIZENSHIP FUND","C00042069","20-MAR-09","Y"
"7642","http://docquery.fec.gov/cgi-bin/fecimg/?_29933376330+0","MORTGAGE BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE (MORPAC)","C00004812","20-MAR-09","Y"
"7643","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778479+0","MOTOROLA SOLUTIONS, INC. POLITICAL ACTION COMMITTEE","C00075341","20-MAR-09","Y"
"7644","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778432+0","NATIONAL ASSOCIATION OF HEALTH UNDERWRITERS PAC (HUPAC)","C00283135","20-MAR-09","Y"
"7645","http://docquery.fec.gov/cgi-bin/fecimg/?_29933371355+0","NATIONAL COMMUNITY PHARMACISTS ASSOCIATION - PAC","C00030809","20-MAR-09",""
"7646","http://docquery.fec.gov/cgi-bin/fecimg/?_29991784781+0","NATIONAL GRID USA POLITICAL ACTION COMMITTEE","C00048702","20-MAR-09","Y"
"7647","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778174+0","NATIONAL STAR ROUTE MAIL CONTRACTORS ASSOCIATION POLITICAL ACTION COMMITTEE","C00163311","20-MAR-09","Y"
"7648","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778114+0","THE OPTIONS CLEARING CORPORATION PAC","C00255877","20-MAR-09","Y"
"7649","http://docquery.fec.gov/cgi-bin/fecimg/?_29933373517+0","PEABODY ENERGY CORPORATION POLITICAL ACTION COMMITTEE   (PEABODY PAC)","C00110478","20-MAR-09","Y"
"7650","http://docquery.fec.gov/cgi-bin/fecimg/?_29991779282+0","PERNOD RICARD USA, LLC POLITICAL ACTION COMMITTEE","C00380527","20-MAR-09","Y"
"7651","http://docquery.fec.gov/cgi-bin/fecimg/?_29933373161+0","PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION POLITICAL ACTION COMMITTEE (PCMA PAC)","C00388819","20-MAR-09","Y"
"7652","http://docquery.fec.gov/cgi-bin/fecimg/?_29933376341+0","PINNACLE WEST CAPITAL CORPORATION PAC","C00015933","20-MAR-09","Y"
"7653","http://docquery.fec.gov/cgi-bin/fecimg/?_29933373397+0","PRINCIPAL LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE","C00128918","20-MAR-09","Y"
"7654","http://docquery.fec.gov/cgi-bin/fecimg/?_29933373770+0","PRINTING INDUSTRIES OF AMERICA","C00018028","20-MAR-09","Y"
"7655","http://docquery.fec.gov/cgi-bin/fecimg/?_29991779253+0","QWEST COMMUNICATIONS INTERNATIONAL INC POLITICAL ACTION COMMITTEE","C00237156","20-MAR-09","Y"
"7656","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778321+0","RETAIL INDUSTRY LEADERS ASSOCIATION POLITICAL ACTION COMMITTEE AKA RETAIL LEADERS PAC","C00112763","20-MAR-09","Y"
"7657","http://docquery.fec.gov/cgi-bin/fecimg/?_29933382990+0","RUSSELL INVESTMENT GROUP FEDERAL POLITICAL ACTION COMMITTEE","C00421016","20-MAR-09","Y"
"7658","http://docquery.fec.gov/cgi-bin/fecimg/?_29991779154+0","S. C. JOHNSON & SON, INC POLITICAL ACTION COMMITTEE","C00342246","20-MAR-09","Y"
"7659","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778875+0","S. C. JOHNSON & SON, INC POLITICAL ACTION COMMITTEE","C00342246","20-MAR-09","Y"
"7660","http://docquery.fec.gov/cgi-bin/fecimg/?_29933372607+0","SECURITIES INDUSTRY AND FINANCIAL MARKETS ASSOCIATION POLITICAL ACTION COMMITTEE","C00431312","20-MAR-09","Y"
"7661","http://docquery.fec.gov/cgi-bin/fecimg/?_29933378795+0","SIERRA CLUB POLITICAL COMMITTEE","C00135368","20-MAR-09","Y"
"7662","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778407+0","SOUTHEAST COTTON COMMITTEE (SECC) SOUTHERN COTTONGROWERS INC/SE COTTON GINNERS ASSN","C00300426","20-MAR-09","Y"
"7663","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778643+0","STE. MICHELLE WINE ESTATES LTD. POLITICAL ACTION COMMITTEE","C00270421","20-MAR-09","Y"
"7664","http://docquery.fec.gov/cgi-bin/fecimg/?_29991784367+0","TD AMERITRADE HOLDING CORPORATION PAC","C00396887","20-MAR-09","Y"
"7665","http://docquery.fec.gov/cgi-bin/fecimg/?_29933372727+0","TEXTRON INC. POLITICAL ACTION COMMITTEE","C00123612","20-MAR-09","Y"
"7666","http://docquery.fec.gov/cgi-bin/fecimg/?_29991783826+0","UNITED MINE WORKERS OF AMERICA - COAL MINERS POLITICAL ACTION COMMITTEE","C00013342","20-MAR-09","Y"
"7667","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778858+0","UNITED STATES TELECOM ASSOCIATION POLITICAL ACTION COMMITTEE (TELECOMPAC)","C00000984","20-MAR-09","Y"
"7668","http://docquery.fec.gov/cgi-bin/fecimg/?_29991778657+0","UST LLC EXECUTIVES ADMINISTRATORS AND MANAGERS POLITICAL ACTION COMMITTEE","C00104851","20-MAR-09","Y"
"7669","http://docquery.fec.gov/cgi-bin/fecimg/?_29991782463+0","VERIZON COMMUNICATIONS, INC. POLITICAL ACTION COMMITTEE (VERIZON PAC)","C00186288","20-MAR-09","Y"
"7670","http://docquery.fec.gov/cgi-bin/fecimg/?_29991779846+0","VIACOM INTERNATIONAL, INC. POLITICAL ACTION COMMITTEE","C00167759","20-MAR-09","Y"
"7671","http://docquery.fec.gov/cgi-bin/fecimg/?_29933373129+0","WALMART INC. PAC FOR RESPONSIBLE GOVERNMENT","C00093054","20-MAR-09","Y"
"7672","http://docquery.fec.gov/cgi-bin/fecimg/?_29991782459+0","WARNER MUSIC GROUP CORP PAC","C00411074","20-MAR-09","Y"
"7673","http://docquery.fec.gov/cgi-bin/fecimg/?_29991780680+0","WASHINGTON WOMEN FOR CHOICE","C00368332","20-MAR-09","Y"
"7674","http://docquery.fec.gov/cgi-bin/fecimg/?_29933366233+0","AGRICULTURAL RETAILERS ASSOCIATION POLITICAL ACTION COMMITTE","C00264770","19-MAR-09","Y"
"7675","http://docquery.fec.gov/cgi-bin/fecimg/?_29933365562+0","AMERICAN ACADEMY OF FAMILY PHYSICIANS POLITICAL ACTION COMMITTEE","C00411553","19-MAR-09","Y"
"7676","http://docquery.fec.gov/cgi-bin/fecimg/?_29991768169+0","AMERICAN ASSOCIATION FOR HOMECARE POLITICAL ACTION COMMITTEE (AAHOMECARE PAC)","C00357129","19-MAR-09","Y"
"7677","http://docquery.fec.gov/cgi-bin/fecimg/?_29933365589+0","AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE","C00147066","19-MAR-09","Y"
"7678","http://docquery.fec.gov/cgi-bin/fecimg/?_29933367487+0","AMERICAN INSURANCE ASSOCIATION POLITICAL ACTION COMMITTEE","C00103143","19-MAR-09","Y"
"7679","http://docquery.fec.gov/cgi-bin/fecimg/?_29991767755+0","AMERICAN PHYSICAL THERAPY ASSOCIATION PHYSICAL THERAPY POLITICAL ACTION COMMITTEE (PT-PAC)","C00012880","19-MAR-09","Y"
"7680","http://docquery.fec.gov/cgi-bin/fecimg/?_29991773900+0","AMERICAN SENIORS HOUSING ASSOCIATION (SENIORS HOUSING PAC)","C00325332","19-MAR-09","Y"
"7681","http://docquery.fec.gov/cgi-bin/fecimg/?_29991767879+0","AMERICAN SOCIETY OF ASSOCIATION EXECUTIVES APAC","C00041566","19-MAR-09","Y"
"7682","http://docquery.fec.gov/cgi-bin/fecimg/?_29991766404+0","ANTHEM, INC. POLITICAL ACTION COMMITTEE (ANTHEM PAC)","C00197228","19-MAR-09","Y"
"7683","http://docquery.fec.gov/cgi-bin/fecimg/?_29991766441+0","BAE SYSTEMS INC. POLITICAL ACTION COMMITTEE (BAE SYSTEMS USA PAC)","C00281212","19-MAR-09","Y"
"7684","http://docquery.fec.gov/cgi-bin/fecimg/?_29030053177+0","BLACKBERRY USA POLITICAL ACTION COMMITTEE","C00433011","19-MAR-09","Y"
"7685","http://docquery.fec.gov/cgi-bin/fecimg/?_29991768234+0","BP CORPORATION NORTH AMERICA INC. POLITICAL ACTION COMMITTEE","C00060103","19-MAR-09","Y"
"7686","http://docquery.fec.gov/cgi-bin/fecimg/?_29991766385+0","BRIDGESTONE AMERICAS INC. PAC","C00371948","19-MAR-09","Y"
"7687","http://docquery.fec.gov/cgi-bin/fecimg/?_29933366480+0","CF INDUSTRIES, INC. EMPLOYEES' GOOD GOVERNMENT FUND","C00076588","19-MAR-09",""
"7688","http://docquery.fec.gov/cgi-bin/fecimg/?_29933366342+0","COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL","C00248716","19-MAR-09","Y"
"7689","http://docquery.fec.gov/cgi-bin/fecimg/?_29991768238+0","DELOITTE POLITICAL ACTION COMMITTEE","C00211318","19-MAR-09","Y"
"7690","http://docquery.fec.gov/cgi-bin/fecimg/?_29991766896+0","DIRECTV GROUP, INC. FUND - FEDERAL (DIRECTV PAC)","C00331991","19-MAR-09","Y"
"7691","http://docquery.fec.gov/cgi-bin/fecimg/?_29991768134+0","EBAY INC-COMMITTEE FOR RESPONSIBLE INTERNET COMMERCE","C00342394","19-MAR-09","Y"
"7692","http://docquery.fec.gov/cgi-bin/fecimg/?_29933369299+0","EHEALTH INC. POLITICAL ACTION COMMITTEE (EHEALTH PAC)","C00459289","19-MAR-09","Y"
"7693","http://docquery.fec.gov/cgi-bin/fecimg/?_29991767297+0","EMERGENCY DEPARTMENT PRACTICE MANAGEMENT ASSOCIATION PAC (EDPMA-PAC)","C00388470","19-MAR-09","Y"
"7694","http://docquery.fec.gov/cgi-bin/fecimg/?_29933367452+0","EXXON MOBIL CORPORATION POLITICAL ACTION COMMITTEE (EXXONMOBIL PAC)","C00121368","19-MAR-09","Y"
"7695","http://docquery.fec.gov/cgi-bin/fecimg/?_29991767919+0","FEDEX CORPORATION POLITICAL ACTION COMMITTEE (FEDEXPAC)","C00068692","19-MAR-09","Y"
"7696","http://docquery.fec.gov/cgi-bin/fecimg/?_29933367641+0","GENERAL ATOMICS POLITICAL ACTION COMMITTEE","C00215285","19-MAR-09","Y"
"7697","http://docquery.fec.gov/cgi-bin/fecimg/?_29933367609+0","GENERAL MOTORS COMPANY POLITICAL ACTION COMMITTEE (GM PAC)","C00076810","19-MAR-09","Y"
"7698","http://docquery.fec.gov/cgi-bin/fecimg/?_29991768444+0","HUMANA INC. POLITICAL ACTION COMMITTEE","C00271007","19-MAR-09","Y"
"7699","http://docquery.fec.gov/cgi-bin/fecimg/?_29991766690+0","INT'L UNION OF BRICKLAYERS AND ALLIED CRAFTWORKERS PAC","C00003632","19-MAR-09","Y"
